InputSample	CMC	END	LYM	SMC	MAC	RBC	ADI	P-value	PearsonCorrelation	RMSE
GTEX-R55G-0426-SM-48FDH.1	0.04477250584686744	0.1157203675714223	0	0.5779723215326983	0.0023202893859844364	0	0.25921451566302756	0	0.6030912079094665	0.98894927872368
GTEX-U3ZN-0426-SM-4DXSH.1	0.04712738214769204	0.1511366080160577	0	0.7761569877685113	0.011721967701751214	0	0.013857054365987758	0	0.8178939898485803	0.9857637885764828
GTEX-SE5C-0426-SM-4BRUI.1	0.02744321653117725	0.10089570342961242	0	0.43893490980239364	0.0027213787326221895	0	0.4300047915041945	0	0.47712796418406445	0.9895282005615055
GTEX-XPVG-0926-SM-4B651.1	0.07870643034127432	0.1337954749094203	0	0.7850575231051742	0	0	0.0024405716441312036	0	0.7718493497903185	0.9864613490755721
GTEX-PX3G-3026-SM-48TZR.1	0.03050568074567804	0.11835154068406942	0	0.7223661809373592	0.015366303900923622	0	0.11341029373196976	0	0.43500424576454017	0.9922654776809027
GTEX-SIU7-0226-SM-4BRX2.1	0.0009	0.1153527614988394	0.00288188499533451	0.5521411252510371	0.08338324577527857	0	0.2453241668124026	0	0.40953500187498604	0.9927700868628534
GTEX-XV7Q-0626-SM-4BRV5.1	0.05741168520463149	0.1523269529307397	0	0.7612463180785096	0	0	0.029015043786119132	0	0.7330512567878493	0.9873292469519913
GTEX-UJMC-0426-SM-4IHJF.1	0.02502006347266295	0.13412272186070057	0.0023046819897034466	0.6912749038943085	0.07980459096947289	0	0.06747303781315162	0	0.8641119278240043	0.986066482481569
GTEX-Q2AH-0626-SM-48TZJ.1	0.018104699463705784	0.13601830874847134	0.0016120307973825892	0.6676586941877971	0.055585499784840474	0	0.12102076701780275	0	0.7020189941256728	0.9883603405492999
GTEX-P4PP-3026-SM-3P61O.2	0.03750696312103796	0.07931590989425102	0	0.4028814246554538	0.00790608581288659	0	0.47238961651637057	0.02	0.2394301363646485	0.9943763510727887
GTEX-1IL2U-1126-SM-COH3Q.1	0.04346109680796571	0.14781646188088302	0	0.7473979927132913	0.028812642105557496	0	0.03251180649230246	0	0.8706739386331808	0.9852490266406673
GTEX-1JK1U-0826-SM-CM2S1.1	0.065616466061587	0.15389289144644	0	0.7679489762428217	0.0008	0	0.011764159277224564	0	0.8763160131382249	0.9848950907077981
GTEX-YECK-1126-SM-4W1ZQ.1	0.031989826041051425	0.1423777087150937	0.0023830221862713523	0.7390438259760869	0	0	0.08420561708149671	0	0.3078204586348321	0.9944611893751222
GTEX-1QAET-0826-SM-E76QR.1	0.03984089183866341	0.14624228556693064	0	0.7554724862150722	0.010778747063493325	0	0.04766558931584032	0	0.7612910430995857	0.9868247900624758
GTEX-1QP29-1326-SM-E6CQ2.1	0.036240862728223716	0.15584877462022043	0	0.7856203091969318	0.013311597828399992	0	0.008978455626224048	0	0.8647822097454214	0.9848297419133646
GTEX-O5YU-0726-SM-EV792.1	0.003907742224328956	0.09555649016599095	0.00407176731077708	0.6064386989395234	0.13099843396192543	0	0.1590268673974543	0	0.701340104789267	0.9887335772538622
GTEX-1R46S-1026-SM-E8VN3.1	0.03152036753859369	0.16154588020204183	0	0.769303872972575	0.02106974082107957	0	0.01656013846571002	0	0.7465878191960109	0.9870797274740913
GTEX-1QP2A-0926-SM-E76QU.1	0.053153945539305913	0.16693313049117806	0	0.764806103521368	0.0019004107587417092	0	0.013206409689406284	0	0.7532727141425081	0.9870207818392854
GTEX-ZPIC-0326-SM-DO91U.1	0.01440023052480683	0.07746321228141045	0	0.4049209774753797	0.017521250001762297	0	0.4856943297166407	0	0.5316521276489131	0.9875138212611247
GTEX-OHPN-0426-SM-E9TI6.1	0.038912735912347056	0.12384440306277479	0	0.6053954984978357	0.0006	0	0.23124492904485552	0	0.46772645205703656	0.991505988342416
GTEX-YFC4-0726-SM-62LF6.1	0.06839053458535481	0.09868768939297044	0	0.4951933806846572	0	0	0.33772839533701754	0.02	0.24750724554519213	0.9950163208491364
